BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,event,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,dateStart,CZ_TIMEZONE,dateEnd,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,latitude,longitude,END_LAT,END_LON,EPISODE_NARRATIVE,description,DATA_SOURCE
201705,31,1800,201705,31,1800,115102,690880,TEXAS,48,2017,May,Rip Current,Z,238,GALVESTON,HGX,2017-05-31 18:00,CST-6,2017-05-31 18:00,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,There was a rip current fatality off the Galveston Island beach.,A 20 year old male drowned near 63rd Street and Seawall Blvd.,CSV
201706,3,0,201706,7,2359,117591,707167,NEVADA,32,2017,June,Heat,Z,20,LAS VEGAS VALLEY,VEF,2017-06-03 0:00,PST-8,2017-06-07 23:59,0,0,2,3,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,A period of temperatures 5-10 degrees above normal led to five deaths in the Las Vegas Valley and one at Valley of Fire State Park.,Five people died of heat related causes in the Las Vegas Valley.,CSV
201706,6,0,201706,6,2359,117591,707166,NEVADA,32,2017,June,Heat,Z,16,NORTHEAST CLARK,VEF,2017-06-06 0:00,PST-8,2017-06-06 23:59,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,A period of temperatures 5-10 degrees above normal led to five deaths in the Las Vegas Valley and one at Valley of Fire State Park.,One woman died of heat related causes at Valley of Fire State Park.,CSV
201706,6,1230,201706,6,1230,115635,694809,NORTH CAROLINA,37,2017,June,Rip Current,Z,103,EASTERN DARE,MHX,2017-06-06 12:30,EST-5,2017-06-06 12:30,0,0,1,0,0.00K,0.00K,Coast Guard,,,,,,,,,,,,,,,,,,,,,,A 17 year old male died from a rip current off Frisco.,"A 17 year old male died from a rip current off Frisco. The victim was last seen going into the water on a boogie board urging others to come back toward shore, but succumbed to the rip current himself. His body was recovered the next morning, on June 7th.",CSV
201706,8,1815,201706,8,1815,115873,696438,FLORIDA,12,2017,June,Rip Current,Z,50,PINELLAS,TBW,2017-06-08 18:15,EST-5,2017-06-08 18:15,0,0,1,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,Breezy onshore winds behind a cold front produced conditions favorable for rip currents along the coast. One man drowned when he was unable to escape the rip current.,"Several swimmers were caught in rough surf on Treasure Island Beach, prompting a call to 911. Beach goers and rescue crews helped the swimmers to shore, but one of the swimmers, a 48 year old man, was unconscious. Rescuers performed CPR on the man before taking him to a hospital, where he died the next morning.",CSV
201706,10,1730,201706,10,1730,115712,695408,NORTH CAROLINA,37,2017,June,Rip Current,Z,95,CARTERET,MHX,2017-06-10 17:30,EST-5,2017-06-10 17:30,0,0,1,0,0.00K,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,,,,,,,,,"Two teenage boys died from rip currents in Emerald Isle, NC.",A 17 year old male died from a rip current near the 7900 block of Emerald Isle. His body was recovered on June 13th.,CSV
201706,10,1730,201706,10,1730,115712,695410,NORTH CAROLINA,37,2017,June,Rip Current,Z,95,CARTERET,MHX,2017-06-10 17:30,EST-5,2017-06-10 17:30,0,0,1,0,0.00K,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,,,,,,,,,"Two teenage boys died from rip currents in Emerald Isle, NC.","A 16 year old male was rescued from a rip current near the 7900 block of Emerald Isle on June 10th, 2017. He was in critical condition for over a week, before passing away on Monday, June 19th, around 2:25 am from the rip current drowning.",CSV
201706,12,1236,201706,12,1236,115477,693431,TEXAS,48,2017,June,Rip Current,Z,238,GALVESTON,HGX,2017-06-12 12:36,CST-6,2017-06-12 12:36,0,0,1,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,There was a rip current fatality on the Bolivar Peninsula.,There was a rip current fatality near 850 Gulf Road on the Bolivar Peninsula.,CSV
201706,15,1735,201706,15,1735,115543,698616,NEW JERSEY,34,2017,June,Rip Current,Z,14,EASTERN MONMOUTH,PHI,2017-06-15 17:35,EST-5,2017-06-15 17:35,0,0,2,0,,,Newspaper,,,,,,,,,,,,,,,,,,,,,,"Meteorological conditions were favorable for moderate to high rip current conditions from the 15th through the 18th. Unfortunately, four people died due to rip currents and one other person was injured.",Two girls died due to rip currents on the 15th. One girl died that night at a local hospital. The other girl was on live support for a few days before passing away.,CSV
201706,15,1800,201706,15,1800,115543,698617,NEW JERSEY,34,2017,June,Rip Current,Z,25,EASTERN ATLANTIC,PHI,2017-06-15 18:00,EST-5,2017-06-15 18:00,0,0,2,0,,,Newspaper,,,,,,,,,,,,,,,,,,,,,,"Meteorological conditions were favorable for moderate to high rip current conditions from the 15th through the 18th. Unfortunately, four people died due to rip currents and one other person was injured.",Two teenagers died due to rip currents. They were deemed missing and presumed dead by local law enforcement.,CSV
201706,16,0,201706,16,2359,117592,707169,NEVADA,32,2017,June,Heat,Z,20,LAS VEGAS VALLEY,VEF,2017-06-16 0:00,PST-8,2017-06-16 23:59,0,0,2,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Two people died of heat related causes in the Las Vegas Valley.,Two people died of heat related causes in the Las Vegas Valley.,CSV
201706,17,0,201706,25,2359,117593,707173,NEVADA,32,2017,June,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,2017-06-17 0:00,PST-8,2017-06-25 23:59,0,0,15,3,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,A prolonged period of excessive heat affected the Mojave Desert. 18 people died of heat-related causes in the Las Vegas Valley.,Eighteen people died of heat-related causes in the Las Vegas Valley.,CSV
201706,17,0,201706,23,0,116417,702637,CALIFORNIA,6,2017,June,Excessive Heat,Z,16,CENTRAL SACRAMENTO VALLEY,STO,2017-06-17 0:00,PST-8,2017-06-23 0:00,2,0,2,0,,,County Official,,,,,,,,,,,,,,,,,,,,,,"High pressure ridging brought an unusually long and strong heat wave for the month of June, with a remarkable 24 new record high temperatures and 16 record high minimum temperatures being set in the area. At the peak of the heat wave on the 21st, Redding reached 112, Red Bluff 113, Marysville 112, downtown Sacramento 108 and Stockton 108. A heat related fatality was reported in Sacramento County, two in Glenn County, as well as multiple people hospitalized due to the heat. There were nine cooling centers opened at the peak of the heat event in Sacramento County. Several power outages were reported at a hospital in Sacramento, and one roadway may have had damage due to the heat.","Glenn County had 4 heat related hospital visits, with two fatalities where heat was a contributing factor, along with hypo-tonic dehydration. One of the fatalities was located in a mobile home without air conditioning, found on 06/17/2017 at 1926 PDT. The temperature of the house was over 100 inside. The other individual was located outside, in an orchard, found on 06/20/2017 at 1816 PDT. This person was not homeless. An Excessive Heat Warning was in effect for the area. High temperatures in downtown Sacramento were 111 on the 18th (record), 113 on the 19th (record), 110 on the 20th (record), 110 on the 21st (record), 110 on the 22nd, 109 on the 23rd, and 112 on the 24th.",CSV
201706,17,1000,201706,17,1000,115717,695415,NORTH CAROLINA,37,2017,June,Rip Current,Z,95,CARTERET,MHX,2017-06-17 10:00,EST-5,2017-06-17 10:00,0,0,1,0,0.00K,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,,,,,,,,,"Two people died due to rip currents in Atlantic Beach, NC.","A 56-year-old man died trying to rescue two teenage girls from a rip current near the Henderson Avenue public beach access in Atlantic Beach, NC.",CSV
201706,18,0,201706,23,0,116417,700054,CALIFORNIA,6,2017,June,Excessive Heat,Z,17,SOUTHERN SACRAMENTO VALLEY,STO,2017-06-18 0:00,PST-8,2017-06-23 0:00,0,0,4,2,,,County Official,,,,,,,,,,,,,,,,,,,,,,"High pressure ridging brought an unusually long and strong heat wave for the month of June, with a remarkable 24 new record high temperatures and 16 record high minimum temperatures being set in the area. At the peak of the heat wave on the 21st, Redding reached 112, Red Bluff 113, Marysville 112, downtown Sacramento 108 and Stockton 108. A heat related fatality was reported in Sacramento County, two in Glenn County, as well as multiple people hospitalized due to the heat. There were nine cooling centers opened at the peak of the heat event in Sacramento County. Several power outages were reported at a hospital in Sacramento, and one roadway may have had damage due to the heat.","The Sacramento County Coroner reported a total of 6 heat related deaths in the county. One victim was a 88-year-old woman found outside her home in Elk Grove on June 16th. She had been doing yard work. Her air conditioner was on inside her residence. Another decedent was a 36 year old male found collapsed behind his residence in the city of Sacramento on June 19th. Cause of death was hyperthermia due to environmental heat exposure in combination with acute methamphetamine intoxication. He died at Sutter Medical Center. Another decedent was a 53 year old male found unresponsive on Two Rivers Trail at N. 7th Street in the city of Sacramento on June 21st. Cause of death was hyperthermia due to environmental heat exposure in combination with acute methamphetamine intoxication. He died at Sutter Medical Center.  Another decedent was a 56 year old male that collapsed in his home on June 22nd in the city of Sacramento. it is unknown if his air conditioner was broken, but no air was on when he was found. He���d made statements to family that he was hot, but refused to accept help. He died at Kaiser Hospital ��� South. Another decedent was an 89 year old female with extensive medical history that was found unresponsive in her home on June 20th in the city of Sacramento. Decedent had an air conditioner. It is unknown if it was broken or just turned off.  She died after an extended stay at Kaiser Hospital ��� South from heat stroke. Another decedent was an 83 year old female with extensive medical history that was found unresponsive on June 20th in her home in the city of Sacramento. She had air conditioning, but it was turned off. She died at after an extensive stay at Sutter Medical Center. Cause of death was hyperthermia due to heat stroke. | |An Excessive Heat Warning was in effect for the area through the period. High temperatures in downtown Sacramento were 106 on the 18th (record), 107 on the 19th (record), 106 on the 20th, 106 on the 21st, and 108 on the 22nd (record).",CSV
201706,18,0,201706,19,0,116417,700617,CALIFORNIA,6,2017,June,Excessive Heat,Z,17,SOUTHERN SACRAMENTO VALLEY,STO,2017-06-18 0:00,PST-8,2017-06-19 0:00,0,0,1,0,,0.00K,Department of Highways,,,,,,,,,,,,,,,,,,,,,,"High pressure ridging brought an unusually long and strong heat wave for the month of June, with a remarkable 24 new record high temperatures and 16 record high minimum temperatures being set in the area. At the peak of the heat wave on the 21st, Redding reached 112, Red Bluff 113, Marysville 112, downtown Sacramento 108 and Stockton 108. A heat related fatality was reported in Sacramento County, two in Glenn County, as well as multiple people hospitalized due to the heat. There were nine cooling centers opened at the peak of the heat event in Sacramento County. Several power outages were reported at a hospital in Sacramento, and one roadway may have had damage due to the heat.","Triple-digit heat was to blame for Highway 50 eastbound section buckling on Sunday, June 18th near the Jefferson Boulevard exit in West Sacramento. On June 19th Caltrans crews were out again to make repairs as more cracking/buckling closed the number 3 and 4 lanes well into the evening. High temperatures in downtown Sacramento were 106 on the 18th (record), and 107 on the 19th (record).",CSV
201706,18,0,201706,23,0,116417,700620,CALIFORNIA,6,2017,June,Excessive Heat,Z,17,SOUTHERN SACRAMENTO VALLEY,STO,2017-06-18 0:00,PST-8,2017-06-23 0:00,0,0,1,0,,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"High pressure ridging brought an unusually long and strong heat wave for the month of June, with a remarkable 24 new record high temperatures and 16 record high minimum temperatures being set in the area. At the peak of the heat wave on the 21st, Redding reached 112, Red Bluff 113, Marysville 112, downtown Sacramento 108 and Stockton 108. A heat related fatality was reported in Sacramento County, two in Glenn County, as well as multiple people hospitalized due to the heat. There were nine cooling centers opened at the peak of the heat event in Sacramento County. Several power outages were reported at a hospital in Sacramento, and one roadway may have had damage due to the heat.","A Sacramento hospital suffered power outages when two different transformers were blown.  This caused a postponement of elective surgeries and required the purchase and rental of fans, coolers and other equipment. High temperatures in downtown Sacramento were 106 on the 18th (record), 107 on the 19th (record), 106 on the 20th, 106 on the 21st, and 108 on the 22nd (record).",CSV
